,Unnamed: 0,amz_url,Title,Category,Selling Price,MRP,Seller Name,Product Details,Description,style_id,brand
106,106,https://www.amazon.in/dp/B0BLWDN6CG,"Veirdo® Shirt for Men, Cotton Regular Fit Short-Sleeve, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",799,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWDN6CG
Item model number : VSH01NYPT041
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01NYPT041,veirdo
107,107,https://www.amazon.in/dp/B0BLWC85HL,"Veirdo® Shirt for Men, Cotton Regular Fit Short-Sleeve, Leaf Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",799,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 4 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWC85HL
Item model number : VSH01OLPT040
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01OLPT040,veirdo
108,108,https://www.amazon.in/dp/B0BLWCRYKC,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWCRYKC
Item model number : VSH01ORCH012
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01ORCH012,veirdo
109,109,https://www.amazon.in/dp/B0BLW9GWY1,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 26 x 25 x 4 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW9GWY1
Item model number : VSH01ORCH025
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01ORCH025,veirdo
110,110,https://www.amazon.in/dp/B0BLW96QV7,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW96QV7
Item model number : VSH01ORCH032
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01ORCH032,veirdo
111,111,https://www.amazon.in/dp/B0BLW9SBHT,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 25 x 25 x 4 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW9SBHT
Item model number : VSH01OWCH017
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01OWCH017,veirdo
112,112,https://www.amazon.in/dp/B0BLX3ZBJ9,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLX3ZBJ9
Item model number : VSH01PTCH013
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01PTCH013,veirdo
113,113,https://www.amazon.in/dp/B0BLLQLQVL,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BLLQLQVL
Item model number : VSH01PTCH019
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01PTCH019,veirdo
114,114,https://www.amazon.in/dp/B0BLWDK3NL,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWDK3NL
Item model number : VSH01RDCH015
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01RDCH015,veirdo
115,115,https://www.amazon.in/dp/B0BLWBPV45,"Veirdo® Shirt for Men, Cotton Regular Fit Short-Sleeve, Geometric Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWBPV45
Item model number : VSH01RDPT005
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01RDPT005,veirdo
116,116,https://www.amazon.in/dp/B0BLWBQNQT,"Veirdo® Shirt for Men, Cotton Regular Fit Short-Sleeve, Geometric Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWBQNQT
Item model number : VSH01RDPT009
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01RDPT009,veirdo
117,117,https://www.amazon.in/dp/B0BLWCRYK3,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWCRYK3
Item model number : VSH01RRCH029
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01RRCH029,veirdo
118,118,https://www.amazon.in/dp/B0BLW7Q6K9,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW7Q6K9
Item model number : VSH01RUCH021
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01RUCH021,veirdo
119,119,https://www.amazon.in/dp/B0BLWBM72T,"Veirdo® Shirt for Men, Cotton Regular Fit Short-Sleeve, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 23 x 15.7 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWBM72T
Item model number : VSH01SBPT006
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01SBPT006,veirdo
120,120,https://www.amazon.in/dp/B0BLW9N4CM,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW9N4CM
Item model number : VSH01TBCH027
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01TBCH027,veirdo
121,121,https://www.amazon.in/dp/B0BPMKJ7TT,Veirdo Geometric Print Zip Up Cotton Shacket/Jacket For Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMKJ7TT
Item part number : VSK01BKPT002_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01BKPT002_L,veirdo
122,122,https://www.amazon.in/dp/B0BPMGVG4P,Veirdo® Leopard Printed Zip Up Cotton Shacket/Jacket for Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMGVG4P
Item part number : VSK01BLPT008_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01BLPT008_L,veirdo
123,123,https://www.amazon.in/dp/B0BPMH3BDM,Veirdo® Chains Printed Zip Up Cotton Shacket/Jacket for Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMH3BDM
Item part number : VSK01BLPT009_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01BLPT009_L,veirdo
124,124,https://www.amazon.in/dp/B0BPMHKZ82,Veirdo Paisley Printed Zip Up Cotton Shacket/Jacket For Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMHKZ82
Item part number : VSK01NBPT001_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01NBPT001_L,veirdo
125,125,https://www.amazon.in/dp/B0BPMHK8NM,Veirdo® Flowers Printed Zip Up Cotton Shacket/Jacket for Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMHK8NM
Item part number : VSK01NBPT005_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01NBPT005_L,veirdo
126,126,https://www.amazon.in/dp/B0BPMJMVY2,Veirdo® Leaves Printed Zip Up Cotton Shacket/Jacket for Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMJMVY2
Item part number : VSK01NBPT006_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01NBPT006_L,veirdo
127,127,https://www.amazon.in/dp/B0BPMH3BXR,Veirdo® Army Camoflauge Printed Zip Up Cotton Shacket/Jacket for Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMH3BXR
Item part number : VSK01OLPT007_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01OLPT007_L,veirdo
128,128,https://www.amazon.in/dp/B0BPMG85YB,Veirdo® Floral Print Zip Up Cotton Shacket/Jacket for Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMG85YB
Item part number : VSK01RDPT003_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01RDPT003_L,veirdo
129,129,https://www.amazon.in/dp/B0BPMFKFCN,Veirdo Printed Zip Up Cotton Shacket/Jacket For Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Coats, Jackets & Vests
›
Jackets","1,249","₹2,499",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 400 Grams
Date First Available : 9 December 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BPMFKFCN
Item part number : VSK01WHPT004_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Packer : Awesomefab Shopping Pvt Ltd
Item Weight : 400 g",na,VSK01WHPT004_L,veirdo
130,130,https://www.amazon.in/dp/B09RFCQJLR,JUNEBERRY Sweatshirt for Girls,"Clothing & Accessories
›
Girls
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",599,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 2.5 cm; 50 Grams
Date First Available : 28 January 2022
ASIN : B09RFCQJLR
Item part number : W_04_GL_COW_MKY_M
Country of Origin : India
Department : Women
Item Weight : 50 g",na,W_04_GL_COW_MKY_M,juneberry
131,131,https://www.amazon.in/dp/B0BNJ33WZH,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Doodle Graphic Printed Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",699,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 30.2 x 26 x 9 cm; 620 Grams
Date First Available : 28 November 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BNJ33WZH
Item part number : W_05_BDSIGNAL_MY_3XL
Country of Origin : India
Department : Women
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 620 g",na,W_05_BDSIGNAL_MY_3XL,veirdo
132,132,https://www.amazon.in/dp/B0BLKTNYHR,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Doodle Graphic Printed Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 30.2 x 26 x 9 cm; 620 Grams
Date First Available : 5 November 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BLL2Q55H
Item part number : W_05_BROWN_SUN_S
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 620 g",na,W_05_BROWN_SUN_S,veirdo
133,133,https://www.amazon.in/dp/B0BNHZ2LTF,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Doodle Graphic Printed Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",839,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 30.2 x 26 x 9 cm; 620 Grams
Date First Available : 28 November 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BNHZ2LTF
Item part number : W_05_DIMENSION_N_3XL
Country of Origin : India
Department : Women
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 620 g",na,W_05_DIMENSION_N_3XL,veirdo
134,134,https://www.amazon.in/dp/B0BNJ1PH5X,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Doodle Graphic Printed Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",839,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 29.4 x 24.4 x 10.3 cm; 650 Grams
Date First Available : 28 November 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BNJ1PH5X
Item part number : W_05_HLDVSION_O_3XL
Country of Origin : India
Department : Women
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 650 g",na,W_05_HLDVSION_O_3XL,veirdo
135,135,https://www.amazon.in/dp/B0BF5J3JBS,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Solid Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Hoodies",599,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 32.29 x 24.9 x 8.5 cm; 590 Grams
Date First Available : 13 September 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BF5J3JBS
Item part number : W_05_PURPLE_3XL
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 590 g",na,W_05_PURPLE_3XL,veirdo
136,136,https://www.amazon.in/dp/B0BLCQBVB2,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Doodle Graphic Printed Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",839,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 30.2 x 26 x 9 cm; 620 Grams
Date First Available : 3 November 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BLCQBVB2
Item part number : W_05_PURPLE_SMILE_3XL
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 620 g",na,W_05_PURPLE_SMILE_3XL,veirdo
137,137,https://www.amazon.in/dp/B0BF5N4K12,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Solid Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Hoodies",599,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 32.29 x 24.9 x 8.5 cm; 590 Grams
Date First Available : 13 September 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BF5N4K12
Item part number : W_05_RUST_3XL
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 590 g",na,W_05_RUST_3XL,veirdo
